Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
2151,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1394.700139,1075.5,1511.087191,2144,7,0,0.0,0.0,0,0,7,7.0,0.0,7,7,0,0,0,0,20,80,464.9000465,929.800093,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,28960,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
100619,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.81544241,50309.5,10307.49555,57598,43021,57598,57598.0,0.0,57598,57598,0,0.0,0.0,0,0,0,0,0,0,64,32,19.87696161,9.938480804,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
11683,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,171.188907,11683.0,0.0,11683,11683,0,0.0,0.0,0,0,11683,11683.0,0.0,11683,11683,0,0,0,0,0,64,0.0,171.188907,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,63,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
1556,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1285.347044,1556.0,0.0,1556,1556,0,0.0,0.0,0,0,1556,1556.0,0.0,1556,1556,0,0,0,0,0,64,0.0,1285.347044,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,63,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
1295,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1544.401544,1295.0,0.0,1295,1295,0,0.0,0.0,0,0,1295,1295.0,0.0,1295,1295,0,0,0,0,0,64,0.0,1544.401544,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,63,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
2049,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1464.128843,1024.5,1433.305445,2038,11,0,0.0,0.0,0,0,11,11.0,0.0,11,11,0,0,0,0,20,80,488.0429478,976.0858956,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,28960,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
904,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2212.389381,904.0,0.0,904,904,0,0.0,0.0,0,0,904,904.0,0.0,904,904,0,0,0,0,0,64,0.0,2212.389381,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,63,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
2376,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,841.7508418,2376.0,0.0,2376,2376,0,0.0,0.0,0,0,2376,2376.0,0.0,2376,2376,0,0,0,0,0,64,0.0,841.7508418,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,63,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
1072,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1865.671642,1072.0,0.0,1072,1072,0,0.0,0.0,0,0,1072,1072.0,0.0,1072,1072,0,0,0,0,0,64,0.0,1865.671642,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,63,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
1182,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1692.047377,1182.0,0.0,1182,1182,0,0.0,0.0,0,0,1182,1182.0,0.0,1182,1182,0,0,0,0,0,64,0.0,1692.047377,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,63,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
113485,2,5,78,2063,78,0,39.0,55.15432893,2063,0,412.6,922.6016475,18865.92942,61.68216064,18914.16667,39720.89154,99570,13,10498,10498.0,0.0,10498,10498,113485,28371.25,47906.37117,99570,13,0,0,0,0,64,176,17.62347447,44.05868617,0,2063,267.625,725.9543349,527009.6964,0,1,0,0,0,0,0,0,2,305.8571429,39.0,412.6,0,0,0,0,0,0,2,78,5,2063,-1,57,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
2573,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,777.3027594,2573.0,0.0,2573,2573,0,0.0,0.0,0,0,2573,2573.0,0.0,2573,2573,0,0,0,0,0,64,0.0,777.3027594,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,63,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
3150,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,634.9206349,3150.0,0.0,3150,3150,0,0.0,0.0,0,0,3150,3150.0,0.0,3150,3150,0,0,0,0,0,64,0.0,634.9206349,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,63,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
1097,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1823.154057,1097.0,0.0,1097,1097,0,0.0,0.0,0,0,1097,1097.0,0.0,1097,1097,0,0,0,0,0,64,0.0,1823.154057,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,63,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
3039,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,658.1112208,3039.0,0.0,3039,3039,0,0.0,0.0,0,0,3039,3039.0,0.0,3039,3039,0,0,0,0,0,64,0.0,658.1112208,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,63,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
909,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2200.220022,909.0,0.0,909,909,0,0.0,0.0,0,0,909,909.0,0.0,909,909,0,0,0,0,0,64,0.0,2200.220022,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,63,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
1013,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1974.333662,1013.0,0.0,1013,1013,0,0.0,0.0,0,0,1013,1013.0,0.0,1013,1013,0,0,0,0,0,64,0.0,1974.333662,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,63,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
11271,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,177.4465442,11271.0,0.0,11271,11271,0,0.0,0.0,0,0,11271,11271.0,0.0,11271,11271,0,0,0,0,0,64,0.0,177.4465442,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,63,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
110320,2,5,78,2063,78,0,39.0,55.15432893,2063,0,412.6,922.6016475,19407.17912,63.45177665,18386.66667,35756.50695,89657,8,19535,19535.0,0.0,19535,19535,110320,27580.0,42503.09899,89657,8,0,0,0,0,64,176,18.12907904,45.32269761,0,2063,267.625,725.9543349,527009.6964,0,1,0,0,0,0,0,0,2,305.8571429,39.0,412.6,0,0,0,0,0,0,2,78,5,2063,-1,57,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
99465,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30.16136329,49732.5,9301.989707,56310,43155,56310,56310.0,0.0,56310,56310,0,0.0,0.0,0,0,0,0,0,0,64,32,20.10757553,10.05378776,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
105060,2,5,78,2063,78,0,39.0,55.15432893,2063,0,412.6,922.6016475,20378.83114,66.62859318,17510.0,37326.84244,93273,10,10199,10199.0,0.0,10199,10199,105060,26265.0,45007.65762,93273,19,0,0,0,0,64,176,19.03674091,47.59185227,0,2063,267.625,725.9543349,527009.6964,0,1,0,0,0,0,0,0,2,305.8571429,39.0,412.6,0,0,0,0,0,0,2,78,5,2063,-1,57,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
102768,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.19196637,51384.0,8181.225458,57169,45599,57169,57169.0,0.0,57169,57169,0,0.0,0.0,0,0,0,0,0,0,64,32,19.46131091,9.730655457,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
110469,2,5,78,2063,78,0,39.0,55.15432893,2063,0,412.6,922.6016475,19381.00282,63.36619323,18411.5,36243.02211,90963,7,18048,18048.0,0.0,18048,18048,110469,27617.25,43198.76599,90963,7,0,0,0,0,64,176,18.10462664,45.26156659,0,2063,267.625,725.9543349,527009.6964,0,1,0,0,0,0,0,0,2,305.8571429,39.0,412.6,0,0,0,0,0,0,2,78,5,2063,-1,57,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
101452,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.57063439,50726.0,6434.671709,55276,46176,55276,55276.0,0.0,55276,55276,0,0.0,0.0,0,0,0,0,0,0,64,32,19.71375626,9.85687813,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
107266,2,5,78,2063,78,0,39.0,55.15432893,2063,0,412.6,922.6016475,19959.72629,65.25832976,17877.66667,38380.02822,95821,15,9956,9956.0,0.0,9956,9956,107266,26816.5,46315.41888,95821,15,0,0,0,0,64,176,18.64523707,46.61309269,0,2063,267.625,725.9543349,527009.6964,0,1,0,0,0,0,0,0,2,305.8571429,39.0,412.6,0,0,0,0,0,0,2,78,5,2063,-1,57,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
100759,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.77401522,50379.5,13519.17455,59939,40820,59939,59939.0,0.0,59939,59939,0,0.0,0.0,0,0,0,0,0,0,64,32,19.84934348,9.924671741,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
101896,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.44178378,50948.0,14560.74284,61244,40652,61244,61244.0,0.0,61244,61244,0,0.0,0.0,0,0,0,0,0,0,64,32,19.62785585,9.813927927,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
107363,2,5,78,2063,78,0,39.0,55.15432893,2063,0,412.6,922.6016475,19941.69313,65.19937036,17893.83333,35531.3146,89491,23,14689,14689.0,0.0,14689,14689,107363,26840.75,42587.92014,89491,64,0,0,0,0,64,176,18.62839153,46.57097883,0,2063,267.625,725.9543349,527009.6964,0,1,0,0,0,0,0,0,2,305.8571429,39.0,412.6,0,0,0,0,0,0,2,78,5,2063,-1,57,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
108147,2,5,78,2063,78,0,39.0,55.15432893,2063,0,412.6,922.6016475,19797.12798,64.72671456,18024.5,36007.92996,90596,13,14748,14748.0,0.0,14748,14748,108147,27036.75,43153.62464,90596,64,0,0,0,0,64,176,18.49334702,46.23336755,0,2063,267.625,725.9543349,527009.6964,0,1,0,0,0,0,0,0,2,305.8571429,39.0,412.6,0,0,0,0,0,0,2,78,5,2063,-1,57,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
100528,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.84243196,50264.0,12732.1647,59267,41261,59267,59267.0,0.0,59267,59267,0,0.0,0.0,0,0,0,0,0,0,64,32,19.89495464,9.94747732,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
92545,2,5,260,348,260,0,130.0,183.8477631,348,0,69.6,155.6303312,6569.776865,75.63887838,15424.16667,37126.05977,91202,11,67,67.0,0.0,67,67,92545,23136.25,45380.57866,91202,11,0,0,0,0,64,176,21.61110811,54.02777027,0,348,76.0,142.6764572,20356.57143,0,1,0,0,0,0,0,0,2,86.85714286,130.0,69.6,0,0,0,0,0,0,2,260,5,348,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
100771,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.77046968,50385.5,7845.349737,55933,44838,55933,55933.0,0.0,55933,55933,0,0.0,0.0,0,0,0,0,0,0,64,32,19.84697979,9.923489893,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
101074,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.68122366,50537.0,8964.699772,56876,44198,56876,56876.0,0.0,56876,56876,0,0.0,0.0,0,0,0,0,0,0,64,32,19.78748244,9.893741219,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
117624,2,5,78,2063,78,0,39.0,55.15432893,2063,0,412.6,922.6016475,18202.06761,59.51166429,19604.0,39636.30696,99560,10,15603,15603.0,0.0,15603,15603,117624,29406.0,47525.87806,99560,10,0,0,0,0,64,176,17.00333265,42.50833163,0,2063,267.625,725.9543349,527009.6964,0,1,0,0,0,0,0,0,2,305.8571429,39.0,412.6,0,0,0,0,0,0,2,78,5,2063,-1,57,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
110050,2,5,78,2063,78,0,39.0,55.15432893,2063,0,412.6,922.6016475,19454.79328,63.60745116,18341.66667,40249.19027,100289,11,7470,7470.0,0.0,7470,7470,110050,27512.5,48729.41445,100289,11,0,0,0,0,64,176,18.17355747,45.43389368,0,2063,267.625,725.9543349,527009.6964,0,1,0,0,0,0,0,0,2,305.8571429,39.0,412.6,0,0,0,0,0,0,2,78,5,2063,-1,57,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
99770,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30.06915907,49885.0,9472.402441,56583,43187,56583,56583.0,0.0,56583,56583,0,0.0,0.0,0,0,0,0,0,0,64,32,20.04610604,10.02305302,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
112893,2,5,78,2063,78,0,39.0,55.15432893,2063,0,412.6,922.6016475,18964.86053,62.00561594,18815.5,36438.88101,91995,9,16881,16881.0,0.0,16881,16881,112893,28223.25,43623.16338,91995,9,0,0,0,0,64,176,17.71589027,44.28972567,0,2063,267.625,725.9543349,527009.6964,0,1,0,0,0,0,0,0,2,305.8571429,39.0,412.6,0,0,0,0,0,0,2,78,5,2063,-1,57,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
104579,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28.68644757,52289.5,12022.9366,60791,43788,60791,60791.0,0.0,60791,60791,0,0.0,0.0,0,0,0,0,0,0,64,32,19.12429838,9.562149189,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
116561,2,5,78,2063,78,0,39.0,55.15432893,2063,0,412.6,922.6016475,18368.06479,60.05439212,19426.83333,38960.08145,98052,16,15183,15183.0,0.0,15183,15183,116561,29140.25,46724.03349,98052,16,0,0,0,0,64,176,17.15839775,42.89599437,0,2063,267.625,725.9543349,527009.6964,0,1,0,0,0,0,0,0,2,305.8571429,39.0,412.6,0,0,0,0,0,0,2,78,5,2063,-1,57,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
102199,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.35449466,51099.5,5520.382641,55003,47196,55003,55003.0,0.0,55003,55003,0,0.0,0.0,0,0,0,0,0,0,64,32,19.56966311,9.784831554,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
107063,2,5,259,348,259,0,129.5,183.1406563,348,0,69.6,155.6303312,5669.559045,65.38206477,17843.83333,42569.42896,104723,10,111,111.0,0.0,111,111,107063,26765.75,51981.05025,104723,10,0,0,0,0,64,176,18.68058993,46.70147483,0,348,75.875,142.4925437,20304.125,0,1,0,0,0,0,0,0,2,86.71428571,129.5,69.6,0,0,0,0,0,0,2,259,5,348,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
107847,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27.81718546,53923.5,16169.41077,65357,42490,65357,65357.0,0.0,65357,65357,0,0.0,0.0,0,0,0,0,0,0,64,32,18.5447903,9.272395152,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
108026,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27.77109214,54013.0,16601.45301,65752,42274,65752,65752.0,0.0,65752,65752,0,0.0,0.0,0,0,0,0,0,0,64,32,18.51406143,9.257030715,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
116692,2,5,259,348,259,0,129.5,183.1406563,348,0,69.6,155.6303312,5201.727625,59.98697426,19448.66667,45716.82188,112718,8,23,23.0,0.0,23,23,116692,29173.0,55724.38639,112718,20,0,0,0,0,64,176,17.1391355,42.84783876,0,348,75.875,142.4925437,20304.125,0,1,0,0,0,0,0,0,2,86.71428571,129.5,69.6,0,0,0,0,0,0,2,259,5,348,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
118841,2,5,260,348,260,0,130.0,183.8477631,348,0,69.6,155.6303312,5116.079468,58.90223071,19806.83333,46462.20235,114591,10,34,34.0,0.0,34,34,118841,29710.25,56618.99316,114591,10,0,0,0,0,64,176,16.82920877,42.07302194,0,348,76.0,142.6764572,20356.57143,0,1,0,0,0,0,0,0,2,86.85714286,130.0,69.6,0,0,0,0,0,0,2,260,5,348,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
106427,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28.18833567,53213.5,16467.80983,64858,41569,64858,64858.0,0.0,64858,64858,0,0.0,0.0,0,0,0,0,0,0,64,32,18.79222378,9.396111889,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,63,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
109380,2,5,259,348,259,0,129.5,183.1406563,348,0,69.6,155.6303312,5549.460596,63.99707442,18230.0,43906.74903,107848,10,56,56.0,0.0,56,56,109380,27345.0,53672.45832,107848,10,0,0,0,0,64,176,18.28487841,45.71219601,0,348,75.875,142.4925437,20304.125,0,1,0,0,0,0,0,0,2,86.71428571,129.5,69.6,0,0,0,0,0,0,2,259,5,348,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
101599,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.52784968,50799.5,9376.943025,57430,44169,57430,57430.0,0.0,57430,57430,0,0.0,0.0,0,0,0,0,0,0,64,32,19.68523312,9.842616561,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
107267,2,5,258,348,258,0,129.0,182.4335495,348,0,69.6,155.6303312,5649.454166,65.25772139,17877.83333,42400.68717,104417,7,956,956.0,0.0,956,956,107267,26816.75,51748.34355,104417,7,0,0,0,0,64,176,18.64506325,46.61265813,0,348,75.75,142.3092709,20251.92857,0,1,0,0,0,0,0,0,2,86.57142857,129.0,69.6,0,0,0,0,0,0,2,258,5,348,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
104342,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28.7516053,52171.0,11655.94818,60413,43929,60413,60413.0,0.0,60413,60413,0,0.0,0.0,0,0,0,0,0,0,64,32,19.16773687,9.583868433,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
108626,2,5,258,348,258,0,129.0,182.4335495,348,0,69.6,155.6303312,5578.774879,64.44129398,18104.33333,42979.15661,105808,8,17,17.0,0.0,17,17,108626,27156.5,52449.57651,105808,9,0,0,0,0,64,176,18.41179828,46.0294957,0,348,75.75,142.3092709,20251.92857,0,1,0,0,0,0,0,0,2,86.57142857,129.0,69.6,0,0,0,0,0,0,2,258,5,348,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
105398,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28.46353821,52699.0,10862.57437,60380,45018,60380,60380.0,0.0,60380,60380,0,0.0,0.0,0,0,0,0,0,0,64,32,18.97569214,9.487846069,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
109783,2,5,256,348,256,0,128.0,181.019336,348,0,69.6,155.6303312,5501.762568,63.76214897,18297.16667,43749.59224,107586,11,62,62.0,0.0,62,62,109783,27445.75,53435.55644,107586,11,0,0,0,0,64,176,18.21775685,45.54439212,0,348,75.5,141.9446572,20148.28571,0,1,0,0,0,0,0,0,2,86.28571429,128.0,69.6,0,0,0,0,0,0,2,256,5,348,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
99141,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30.25993282,49570.5,10126.47621,56731,42410,56731,56731.0,0.0,56731,56731,0,0.0,0.0,0,0,0,0,0,0,64,32,20.17328855,10.08664427,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,62,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
109856,2,5,257,348,257,0,128.5,181.7264428,348,0,69.6,155.6303312,5507.209438,63.71977862,18309.33333,40699.04609,101105,30,130,130.0,0.0,130,130,109856,27464.0,49259.17933,101105,30,0,0,0,0,64,176,18.20565103,45.51412759,0,348,75.625,142.1266412,20199.98214,0,1,0,0,0,0,0,0,2,86.42857143,128.5,69.6,0,0,0,0,0,0,2,257,5,348,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
100308,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.90788372,50154.0,9398.863336,56800,43508,56800,56800.0,0.0,56800,56800,0,0.0,0.0,0,0,0,0,0,0,64,32,19.93858915,9.969294573,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,63,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
106175,2,5,259,348,259,0,129.5,183.1406563,348,0,69.6,155.6303312,5716.976689,65.92889098,17695.83333,41901.19976,103207,13,38,38.0,0.0,38,38,106175,26543.75,51118.72525,103207,13,0,0,0,0,64,176,18.83682599,47.09206499,0,348,75.875,142.4925437,20304.125,0,1,0,0,0,0,0,0,2,86.71428571,129.5,69.6,0,0,0,0,0,0,2,259,5,348,-1,59,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1
97046,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30.9131752,48523.0,11127.03231,56391,40655,56391,56391.0,0.0,56391,56391,0,0.0,0.0,0,0,0,0,0,0,64,32,20.60878346,10.30439173,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,63,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
